"pred","obs","模型"
0.0151163818045515,0,"基础模型 (仅 X)"
0.539852558587669,0,"基础模型 (仅 X)"
0.0339117120339116,0,"基础模型 (仅 X)"
0.143432278731898,0,"基础模型 (仅 X)"
0.0856796289745807,1,"基础模型 (仅 X)"
0.180134641406054,0,"基础模型 (仅 X)"
0.0343894692234782,0,"基础模型 (仅 X)"
0.286533920422477,0,"基础模型 (仅 X)"
0.441975381054115,0,"基础模型 (仅 X)"
0.0823590257560075,0,"基础模型 (仅 X)"
0.108329575258421,1,"基础模型 (仅 X)"
0.641253589662126,0,"基础模型 (仅 X)"
0.0813076190646498,0,"基础模型 (仅 X)"
0.0210707866193317,0,"基础模型 (仅 X)"
0.273581098989269,0,"基础模型 (仅 X)"
0.0218319207592585,0,"基础模型 (仅 X)"
0.06813290654923,0,"基础模型 (仅 X)"
0.390226203289343,0,"基础模型 (仅 X)"
0.37466039435647,0,"基础模型 (仅 X)"
0.425776588555752,1,"基础模型 (仅 X)"
0.0730314848498759,0,"基础模型 (仅 X)"
0.264760480810199,1,"基础模型 (仅 X)"
0.432662240075489,0,"基础模型 (仅 X)"
0.483019386170189,0,"基础模型 (仅 X)"
0.0327759745392147,0,"基础模型 (仅 X)"
0.436453994130913,0,"基础模型 (仅 X)"
0.0222461561702883,0,"基础模型 (仅 X)"
0.538351970864645,0,"基础模型 (仅 X)"
0.511404772435931,1,"基础模型 (仅 X)"
0.142730320131722,0,"基础模型 (仅 X)"
0.176687321140787,0,"基础模型 (仅 X)"
0.0140972011238144,0,"基础模型 (仅 X)"
0.0651841422371802,0,"基础模型 (仅 X)"
0.07738898090348,1,"基础模型 (仅 X)"
0.435629494355451,1,"基础模型 (仅 X)"
0.222161003955074,0,"基础模型 (仅 X)"
0.097937328491181,0,"基础模型 (仅 X)"
0.0491718689133561,0,"基础模型 (仅 X)"
0.10521039762276,1,"基础模型 (仅 X)"
0.0759426349582314,0,"基础模型 (仅 X)"
0.211212193297412,0,"基础模型 (仅 X)"
0.0401966226264377,0,"基础模型 (仅 X)"
0.435960500737777,0,"基础模型 (仅 X)"
0.0792265970571745,0,"基础模型 (仅 X)"
0.0132833861732006,0,"基础模型 (仅 X)"
0.0178787638227848,0,"基础模型 (仅 X)"
0.204341665922777,0,"基础模型 (仅 X)"
0.149429799638563,1,"基础模型 (仅 X)"
0.204744841346309,0,"基础模型 (仅 X)"
0.0993943334534911,1,"基础模型 (仅 X)"
0.0731854931306147,0,"基础模型 (仅 X)"
0.207446358929168,1,"基础模型 (仅 X)"
0.0256154787414731,0,"基础模型 (仅 X)"
0.423394533949082,1,"基础模型 (仅 X)"
0.279734435346657,0,"基础模型 (仅 X)"
0.0582270509412064,0,"基础模型 (仅 X)"
0.285522313459453,1,"基础模型 (仅 X)"
0.0737215623097257,0,"基础模型 (仅 X)"
0.117100130238187,0,"基础模型 (仅 X)"
0.285522313459453,1,"基础模型 (仅 X)"
0.120834506282846,1,"基础模型 (仅 X)"
0.355070430189889,0,"基础模型 (仅 X)"
0.285035023256028,0,"基础模型 (仅 X)"
0.412828190978583,0,"基础模型 (仅 X)"
0.0222745426187529,0,"基础模型 (仅 X)"
0.596657433728698,1,"基础模型 (仅 X)"
0.107251745857951,0,"基础模型 (仅 X)"
0.181991971489434,0,"基础模型 (仅 X)"
0.00895694527110345,0,"基础模型 (仅 X)"
0.0350668637480246,0,"基础模型 (仅 X)"
0.0633169041454685,0,"基础模型 (仅 X)"
0.225484048287225,0,"基础模型 (仅 X)"
0.139134058625182,0,"基础模型 (仅 X)"
0.152535559719894,1,"基础模型 (仅 X)"
0.127096436056045,0,"基础模型 (仅 X)"
0.027898656290219,0,"基础模型 (仅 X)"
0.0849974204388484,0,"基础模型 (仅 X)"
0.0581390030648432,0,"基础模型 (仅 X)"
0.204165206740961,0,"基础模型 (仅 X)"
0.125996119169015,0,"基础模型 (仅 X)"
0.0986808476951065,1,"基础模型 (仅 X)"
0.0211637277612024,0,"基础模型 (仅 X)"
0.262588328057883,1,"基础模型 (仅 X)"
0.255909904091967,1,"基础模型 (仅 X)"
0.0253436104066858,0,"基础模型 (仅 X)"
0.0659568375429339,0,"基础模型 (仅 X)"
0.295192471881884,1,"基础模型 (仅 X)"
0.080672780804383,0,"基础模型 (仅 X)"
0.0505871868882142,0,"基础模型 (仅 X)"
0.524437229345321,0,"基础模型 (仅 X)"
0.0299030986076241,0,"基础模型 (仅 X)"
0.406602544158266,0,"基础模型 (仅 X)"
0.140090510370677,0,"基础模型 (仅 X)"
0.0127037971080178,0,"基础模型 (仅 X)"
0.308821923631799,0,"基础模型 (仅 X)"
0.280011794355431,1,"基础模型 (仅 X)"
0.0805012771161422,0,"基础模型 (仅 X)"
0.396581683291549,0,"基础模型 (仅 X)"
0.180784864154652,0,"基础模型 (仅 X)"
0.0462264984233932,0,"基础模型 (仅 X)"
0.138256092916404,0,"基础模型 (仅 X)"
0.035353753850006,0,"基础模型 (仅 X)"
0.0195574284703831,0,"基础模型 (仅 X)"
0.0502349693447154,0,"基础模型 (仅 X)"
0.0689145106671774,0,"基础模型 (仅 X)"
0.567347625480975,0,"基础模型 (仅 X)"
0.074726967514515,0,"基础模型 (仅 X)"
0.14148543976121,0,"基础模型 (仅 X)"
0.22638199442608,1,"基础模型 (仅 X)"
0.0522414096855593,0,"基础模型 (仅 X)"
0.398291830484051,0,"基础模型 (仅 X)"
0.0101096337728364,0,"基础模型 (仅 X)"
0.0152181166889704,1,"基础模型 (仅 X)"
0.0507292024299565,0,"基础模型 (仅 X)"
0.213781833594569,0,"基础模型 (仅 X)"
0.283678967902701,0,"基础模型 (仅 X)"
0.0771094500167914,0,"基础模型 (仅 X)"
0.0125054601171843,0,"基础模型 (仅 X)"
0.107714520823709,0,"基础模型 (仅 X)"
0.0976885012016086,0,"基础模型 (仅 X)"
0.108653284579114,0,"基础模型 (仅 X)"
0.0235877059936928,0,"基础模型 (仅 X)"
0.103516919063661,0,"基础模型 (仅 X)"
0.199814711302332,1,"基础模型 (仅 X)"
0.119992003236836,0,"基础模型 (仅 X)"
0.0196192592055243,0,"基础模型 (仅 X)"
0.0754772888672421,0,"基础模型 (仅 X)"
0.241147163821867,0,"基础模型 (仅 X)"
0.0674188901218331,0,"基础模型 (仅 X)"
0.029580658162043,0,"基础模型 (仅 X)"
0.16276947347059,0,"基础模型 (仅 X)"
0.635141302800072,0,"基础模型 (仅 X)"
0.189231880893471,1,"基础模型 (仅 X)"
0.47599781879938,1,"基础模型 (仅 X)"
0.0232659751657109,0,"基础模型 (仅 X)"
0.203659712324115,1,"基础模型 (仅 X)"
0.20805483429697,0,"基础模型 (仅 X)"
0.375842695230682,0,"基础模型 (仅 X)"
0.0188888665286455,0,"基础模型 (仅 X)"
0.160157946398786,0,"基础模型 (仅 X)"
0.069576339482752,0,"基础模型 (仅 X)"
0.0531959284290085,0,"基础模型 (仅 X)"
0.0152326378516253,0,"基础模型 (仅 X)"
0.0821239915017209,0,"基础模型 (仅 X)"
0.0886665667327153,0,"基础模型 (仅 X)"
0.520746506914964,1,"基础模型 (仅 X)"
0.142947770073351,0,"基础模型 (仅 X)"
0.0145545619533546,0,"基础模型 (仅 X)"
0.203681329877219,0,"基础模型 (仅 X)"
0.101437048388971,0,"基础模型 (仅 X)"
0.0861456086582453,0,"基础模型 (仅 X)"
0.0825793327905402,0,"基础模型 (仅 X)"
0.135165773436406,0,"基础模型 (仅 X)"
0.0688420749101482,0,"基础模型 (仅 X)"
0.337237343082849,0,"基础模型 (仅 X)"
0.035480049624996,0,"基础模型 (仅 X)"
0.172544658908583,0,"基础模型 (仅 X)"
0.14160458459747,0,"基础模型 (仅 X)"
0.493422421543762,0,"基础模型 (仅 X)"
0.20476654446379,1,"基础模型 (仅 X)"
0.0155544280275877,0,"基础模型 (仅 X)"
0.0543984402437543,0,"基础模型 (仅 X)"
0.0873341434197412,0,"基础模型 (仅 X)"
0.0454342237004968,0,"基础模型 (仅 X)"
0.175480227353118,0,"基础模型 (仅 X)"
0.347516339760727,1,"基础模型 (仅 X)"
0.0947659917694069,0,"基础模型 (仅 X)"
0.622552723829109,1,"基础模型 (仅 X)"
0.332402438295192,0,"基础模型 (仅 X)"
0.434178020979763,0,"基础模型 (仅 X)"
0.303228414071858,0,"基础模型 (仅 X)"
0.0704224778995955,0,"基础模型 (仅 X)"
0.315663253597418,0,"基础模型 (仅 X)"
0.0572092723249307,0,"基础模型 (仅 X)"
0.249334913296479,1,"基础模型 (仅 X)"
0.33312476660979,0,"基础模型 (仅 X)"
0.0262508365297623,0,"基础模型 (仅 X)"
0.172352539242508,0,"基础模型 (仅 X)"
0.365264404394337,1,"基础模型 (仅 X)"
0.0785106400737973,0,"基础模型 (仅 X)"
0.139905443419802,1,"基础模型 (仅 X)"
0.0733354759355911,0,"基础模型 (仅 X)"
0.401656808023704,0,"基础模型 (仅 X)"
0.248230016906904,0,"基础模型 (仅 X)"
0.335776201156958,1,"基础模型 (仅 X)"
0.264486125520786,0,"基础模型 (仅 X)"
0.0582220446729176,0,"基础模型 (仅 X)"
0.036137777888989,0,"基础模型 (仅 X)"
0.145484888456866,0,"基础模型 (仅 X)"
0.0505966454629319,0,"基础模型 (仅 X)"
0.0437707236842871,0,"基础模型 (仅 X)"
0.371751230102027,0,"基础模型 (仅 X)"
0.171444733192748,1,"基础模型 (仅 X)"
0.49258795096687,1,"基础模型 (仅 X)"
0.059030307891387,0,"基础模型 (仅 X)"
0.13043094716853,0,"基础模型 (仅 X)"
0.113459639776847,0,"基础模型 (仅 X)"
0.0591515936575958,0,"基础模型 (仅 X)"
0.0987020990253947,0,"基础模型 (仅 X)"
0.332260810748538,1,"基础模型 (仅 X)"
0.0378497051771131,0,"基础模型 (仅 X)"
0.0265015756797171,0,"基础模型 (仅 X)"
0.376982059180087,0,"基础模型 (仅 X)"
0.124133527505794,0,"基础模型 (仅 X)"
0.04422507492958,0,"基础模型 (仅 X)"
0.0819718169251418,0,"基础模型 (仅 X)"
0.409246996818554,1,"基础模型 (仅 X)"
0.0233683679251286,0,"基础模型 (仅 X)"
0.0602501435789371,0,"基础模型 (仅 X)"
0.0814854510281988,0,"基础模型 (仅 X)"
0.139812624452608,0,"基础模型 (仅 X)"
0.0816788217597011,0,"基础模型 (仅 X)"
0.115154790764844,0,"基础模型 (仅 X)"
0.302413940820045,0,"基础模型 (仅 X)"
0.0279756193245329,0,"基础模型 (仅 X)"
0.10834186861024,0,"基础模型 (仅 X)"
0.450827738786446,0,"基础模型 (仅 X)"
0.0825240398458523,0,"基础模型 (仅 X)"
0.0590588259658718,0,"基础模型 (仅 X)"
0.289232664074169,0,"基础模型 (仅 X)"
0.0122292546183005,0,"基础模型 (仅 X)"
0.0222074272311381,0,"基础模型 (仅 X)"
0.0202185734367759,0,"基础模型 (仅 X)"
0.232369288877112,0,"基础模型 (仅 X)"
0.14925069446771,1,"基础模型 (仅 X)"
0.256471471233859,0,"基础模型 (仅 X)"
0.0529906861484016,0,"基础模型 (仅 X)"
0.123109751674334,1,"基础模型 (仅 X)"
0.0223869505071468,0,"基础模型 (仅 X)"
0.0852065848447528,0,"基础模型 (仅 X)"
0.209907499924336,0,"基础模型 (仅 X)"
0.0325578684392088,0,"基础模型 (仅 X)"
0.214353924944144,1,"基础模型 (仅 X)"
0.358636194398288,0,"基础模型 (仅 X)"
0.271142858317112,0,"基础模型 (仅 X)"
0.17999254192314,0,"基础模型 (仅 X)"
0.0468076475427815,1,"基础模型 (仅 X)"
0.0495526733077598,0,"基础模型 (仅 X)"
0.214093150506617,0,"基础模型 (仅 X)"
0.143562314608045,0,"基础模型 (仅 X)"
0.0246182450640524,0,"基础模型 (仅 X)"
0.532568197960952,1,"基础模型 (仅 X)"
0.110158192327754,0,"基础模型 (仅 X)"
0.245403113803223,1,"基础模型 (仅 X)"
0.142479895884014,0,"基础模型 (仅 X)"
0.571157239637543,1,"基础模型 (仅 X)"
0.0183351768590559,0,"基础模型 (仅 X)"
0.657689374734756,0,"基础模型 (仅 X)"
0.0119135767499687,0,"基础模型 (仅 X)"
0.0746295443358982,0,"基础模型 (仅 X)"
0.131659415859304,0,"基础模型 (仅 X)"
0.0500088999409074,0,"基础模型 (仅 X)"
0.0198674165943235,0,"基础模型 (仅 X)"
0.020642924487136,0,"基础模型 (仅 X)"
0.399252038065967,1,"基础模型 (仅 X)"
0.107223357820086,0,"基础模型 (仅 X)"
0.0168646754448662,0,"基础模型 (仅 X)"
0.427185179475682,1,"基础模型 (仅 X)"
0.0221629967984425,0,"基础模型 (仅 X)"
0.330872548138459,0,"基础模型 (仅 X)"
0.0124405754367993,0,"基础模型 (仅 X)"
0.109643480301933,0,"基础模型 (仅 X)"
0.0425810002963961,0,"基础模型 (仅 X)"
0.0898996292719601,0,"基础模型 (仅 X)"
0.401538890590921,1,"基础模型 (仅 X)"
0.111945926043085,0,"基础模型 (仅 X)"
0.415593871336349,0,"基础模型 (仅 X)"
0.0465264893114842,0,"基础模型 (仅 X)"
0.534422125814557,0,"基础模型 (仅 X)"
0.174956357501317,1,"基础模型 (仅 X)"
0.264659400187068,0,"基础模型 (仅 X)"
0.0953633770970061,0,"基础模型 (仅 X)"
0.331859422418236,0,"基础模型 (仅 X)"
0.350084590793028,0,"基础模型 (仅 X)"
0.200685075703265,0,"基础模型 (仅 X)"
0.295955970730929,0,"基础模型 (仅 X)"
0.0764061222667513,0,"基础模型 (仅 X)"
0.118814230397343,0,"基础模型 (仅 X)"
0.0298406834066936,0,"基础模型 (仅 X)"
0.238030470500068,0,"基础模型 (仅 X)"
0.100199690143091,0,"基础模型 (仅 X)"
0.0361109122259752,0,"基础模型 (仅 X)"
0.0558990680077582,0,"基础模型 (仅 X)"
0.0455057842858868,0,"基础模型 (仅 X)"
0.0308953901158358,0,"基础模型 (仅 X)"
0.0614895196798702,0,"基础模型 (仅 X)"
0.106426277835251,0,"基础模型 (仅 X)"
0.527259871151036,0,"基础模型 (仅 X)"
0.124778645502626,0,"基础模型 (仅 X)"
0.327494404818453,1,"基础模型 (仅 X)"
0.487289106346532,0,"基础模型 (仅 X)"
0.174221302454888,0,"基础模型 (仅 X)"
0.357456050420018,1,"基础模型 (仅 X)"
0.197182157229797,1,"基础模型 (仅 X)"
0.054286338114576,0,"基础模型 (仅 X)"
0.1335813467318,0,"基础模型 (仅 X)"
0.0864570129438229,1,"基础模型 (仅 X)"
0.420383577025488,1,"基础模型 (仅 X)"
0.0449309923897557,0,"基础模型 (仅 X)"
0.0256596370759429,0,"基础模型 (仅 X)"
0.0527315197486046,0,"基础模型 (仅 X)"
0.324507473896879,1,"基础模型 (仅 X)"
0.0239118280662993,0,"基础模型 (仅 X)"
0.379337510905005,1,"基础模型 (仅 X)"
0.109152128763196,0,"基础模型 (仅 X)"
0.47391455936572,0,"基础模型 (仅 X)"
0.0421997430668161,0,"基础模型 (仅 X)"
0.337071093399683,0,"基础模型 (仅 X)"
0.0461075912011235,0,"基础模型 (仅 X)"
0.158595146786719,0,"基础模型 (仅 X)"
0.104745914731965,0,"基础模型 (仅 X)"
0.513562029440881,1,"基础模型 (仅 X)"
0.111947350166152,0,"基础模型 (仅 X)"
0.160905619266861,0,"基础模型 (仅 X)"
0.0670818331077356,1,"基础模型 (仅 X)"
0.0209965426050495,0,"基础模型 (仅 X)"
0.0524425359254776,0,"基础模型 (仅 X)"
0.289140699627975,1,"基础模型 (仅 X)"
0.224384692606102,0,"基础模型 (仅 X)"
0.151479468021762,1,"基础模型 (仅 X)"
0.13688296477389,0,"基础模型 (仅 X)"
0.0763086403217945,0,"基础模型 (仅 X)"
0.2060693436649,0,"基础模型 (仅 X)"
0.0175102189407503,0,"基础模型 (仅 X)"
0.0720518922688229,0,"基础模型 (仅 X)"
0.315916360745534,0,"基础模型 (仅 X)"
0.148990818312038,1,"基础模型 (仅 X)"
0.261850108555938,0,"基础模型 (仅 X)"
0.149360290495939,0,"基础模型 (仅 X)"
0.0223026736162485,0,"基础模型 (仅 X)"
0.133389037800085,0,"基础模型 (仅 X)"
0.0885708375826426,0,"基础模型 (仅 X)"
0.0241407796742417,0,"基础模型 (仅 X)"
0.195847364772631,0,"基础模型 (仅 X)"
0.261423349382033,0,"基础模型 (仅 X)"
0.286033731332405,1,"基础模型 (仅 X)"
0.185317390614767,0,"基础模型 (仅 X)"
0.277345550847886,0,"基础模型 (仅 X)"
0.125287221815553,0,"基础模型 (仅 X)"
0.165559397862899,0,"基础模型 (仅 X)"
0.0380995331268036,0,"基础模型 (仅 X)"
0.0626792737644433,0,"基础模型 (仅 X)"
0.20943924526297,1,"基础模型 (仅 X)"
0.0189988956257849,0,"基础模型 (仅 X)"
0.0359501215272876,0,"基础模型 (仅 X)"
0.0758363538616129,0,"基础模型 (仅 X)"
0.244355193335841,0,"基础模型 (仅 X)"
0.243324149156369,0,"基础模型 (仅 X)"
0.262459396894866,1,"基础模型 (仅 X)"
0.391182898943872,0,"基础模型 (仅 X)"
0.054798848312782,0,"基础模型 (仅 X)"
0.272688469745251,1,"基础模型 (仅 X)"
0.205378225344881,1,"基础模型 (仅 X)"
0.380155260567695,0,"基础模型 (仅 X)"
0.188956579828026,0,"基础模型 (仅 X)"
0.0268091224801825,0,"基础模型 (仅 X)"
0.0178241675903905,0,"基础模型 (仅 X)"
0.142017959576567,0,"基础模型 (仅 X)"
0.291948508465513,1,"基础模型 (仅 X)"
0.055285169697335,0,"基础模型 (仅 X)"
0.0564696423527176,0,"基础模型 (仅 X)"
0.354011023840111,0,"基础模型 (仅 X)"
0.151148757416357,0,"基础模型 (仅 X)"
0.280679769466923,1,"基础模型 (仅 X)"
0.0304861998716123,0,"基础模型 (仅 X)"
0.0324954185994739,0,"基础模型 (仅 X)"
0.497895377102968,1,"基础模型 (仅 X)"
0.118386844833314,0,"基础模型 (仅 X)"
0.310773178025435,0,"基础模型 (仅 X)"
0.51728304339458,0,"基础模型 (仅 X)"
0.268460463027195,0,"基础模型 (仅 X)"
0.0655075612006193,0,"基础模型 (仅 X)"
0.0543273849555018,0,"基础模型 (仅 X)"
0.25824485909988,0,"基础模型 (仅 X)"
0.0875899620951363,1,"基础模型 (仅 X)"
0.0101935789792625,0,"基础模型 (仅 X)"
0.292080468987588,0,"基础模型 (仅 X)"
0.297853920181726,0,"基础模型 (仅 X)"
0.156996274026254,0,"基础模型 (仅 X)"
0.115691780530755,0,"基础模型 (仅 X)"
0.0309839281527069,0,"基础模型 (仅 X)"
0.0232666038146893,0,"基础模型 (仅 X)"
0.0649413626335355,0,"基础模型 (仅 X)"
0.29610974386407,0,"基础模型 (仅 X)"
0.0235197900243177,0,"基础模型 (仅 X)"
0.0277841776329324,0,"基础模型 (仅 X)"
0.286297429081168,0,"基础模型 (仅 X)"
0.32933695139356,0,"基础模型 (仅 X)"
0.107540708549322,0,"基础模型 (仅 X)"
0.0500228803583054,0,"基础模型 (仅 X)"
0.240726453882093,1,"基础模型 (仅 X)"
0.0295207185215588,0,"基础模型 (仅 X)"
0.0530780752276718,0,"基础模型 (仅 X)"
0.288686857722329,0,"基础模型 (仅 X)"
0.33115217085865,0,"基础模型 (仅 X)"
0.0505871868882142,0,"基础模型 (仅 X)"
0.0593592169107453,0,"基础模型 (仅 X)"
0.0394842567110536,0,"基础模型 (仅 X)"
0.292878796256656,1,"基础模型 (仅 X)"
0.0710545946216741,0,"基础模型 (仅 X)"
0.231325929410537,0,"基础模型 (仅 X)"
0.0242129397537042,0,"基础模型 (仅 X)"
0.360830138154873,0,"基础模型 (仅 X)"
0.208185185224738,0,"基础模型 (仅 X)"
0.0723454719851529,0,"基础模型 (仅 X)"
0.326730111712694,1,"基础模型 (仅 X)"
0.0724580282219002,0,"基础模型 (仅 X)"
0.0760988113428382,0,"基础模型 (仅 X)"
0.0188770413965149,0,"基础模型 (仅 X)"
0.122773983212244,0,"基础模型 (仅 X)"
0.517950360660801,1,"基础模型 (仅 X)"
0.324696645704189,0,"基础模型 (仅 X)"
0.230377161854529,0,"基础模型 (仅 X)"
0.0254295229574785,0,"基础模型 (仅 X)"
0.0178174106803167,0,"基础模型 (仅 X)"
0.226415428410036,0,"基础模型 (仅 X)"
0.0413551519100146,0,"基础模型 (仅 X)"
0.122728785603599,0,"基础模型 (仅 X)"
0.062943944989506,0,"基础模型 (仅 X)"
0.180248620064339,0,"基础模型 (仅 X)"
0.179250621280826,0,"基础模型 (仅 X)"
0.106216376210525,0,"基础模型 (仅 X)"
0.0534881541756685,0,"基础模型 (仅 X)"
0.177063131919293,0,"基础模型 (仅 X)"
0.0227017904923715,0,"基础模型 (仅 X)"
0.455026773187621,0,"基础模型 (仅 X)"
0.203101700248643,0,"基础模型 (仅 X)"
0.0630420505596984,0,"基础模型 (仅 X)"
0.257914768474012,0,"基础模型 (仅 X)"
0.385621248618839,1,"基础模型 (仅 X)"
0.0892680920185551,0,"基础模型 (仅 X)"
0.0659568375429339,0,"基础模型 (仅 X)"
0.353254235962544,0,"基础模型 (仅 X)"
0.0661389951404927,0,"基础模型 (仅 X)"
0.0967587431519991,0,"基础模型 (仅 X)"
0.161789281431968,0,"基础模型 (仅 X)"
0.297584016389921,1,"基础模型 (仅 X)"
0.026149373361335,0,"基础模型 (仅 X)"
0.612956487896575,0,"基础模型 (仅 X)"
0.379707412818162,0,"基础模型 (仅 X)"
0.0110576229666552,0,"基础模型 (仅 X)"
0.285987869305726,1,"基础模型 (仅 X)"
0.40931813435648,1,"基础模型 (仅 X)"
